Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
49d6c9f1-0b47-40d1-a4ca-a3b18df037fc,4764f7db-622b-4ecb-b1de-fc1a06d8e7fc,1,252780,1,6780.0,761786.0,1 year,2,0,17013.17,31.jul,35.0,20,0,467514,1004322.0,0.0,0.0
10982117-bb68-458d-84c9-1b7a74f5d5c7,fa72bf5a-f6f4-496e-aa25-23715d5d32ac,1,323664,0,726.0,745408.0,3 years,1,0,13231.03,11.jan,47.0,9,0,113563,469612.0,0.0,0.0
0ef2909c-b7d7-4111-9086-953fce171177,b964895a-ff18-4c8f-8114-80cf3ad6dfe9,1,330044,1,686.0,817076.0,10+ years,1,0,22674.03,24.apr,19.0,17,0,288211,518980.0,0.0,0.0
34e932aa-a7c0-479e-8f2a-104bc492334c,4ac99109-4cb4-44ce-bbf3-80cd6190bd73,0,520234,1,739.0,1029648.0,7 years,1,0,14672.37,12,34.0,9,0,151829,463826.0,0.0,0.0
1dabf7e5-7859-4d5a-85a3-16b82766735f,190e2db2-d273-480e-8152-cef232e3426a,0,622842,1,671.0,1844254.0,10+ years,1,0,31966.93,14.maj,6.0,10,0,73511,162448.0,0.0,0.0
73152567-3f28-489a-ae4b-e31e6d422c81,6fea5bf9-74dc-419c-940d-f9b03ba199bc,0,67232,0,731.0,706401.0,< 1 year,1,6,12832.79,15.sep,59.0,5,0,179094,300102.0,0.0,0.0
e1e3e390-da13-4e79-ad8b-a74ac4db0827,3e62663a-93b7-49c4-a25a-5d0d7be57137,1,140184,1,735.0,1007266.0,10+ years,0,5,8519.79,31,73.0,10,0,391742,623920.0,0.0,0.0
434206ec-ffa0-4c59-8b63-cac34af00aba,25ba58d4-e89a-4df4-bf8c-71b3a1223483,0,224334,0,721.0,1046216.0,10+ years,2,0,13949.42,23.sep,15.0,13,0,172463,443784.0,0.0,0.0
f6d49f2f-9e18-4f5a-ac11-7737182544b6,505f4ced-f5af-4ebe-863f-585b247156fe,0,763620,1,629.0,1884230.0,10+ years,0,0,43494.23,43.2,44.0,18,0,730911,1038422.0,0.0,0.0
99efa10a-9b48-49e1-910f-69958f6eb916,70cbc637-c689-4ab6-92ef-efb4d8addfd0,1,217074,0,7370.0,843638.0,10+ years,1,0,14763.57,28.jul,42.0,10,1,176149,286462.0,1.0,0.0
fa84a19c-ad15-4eec-a8fc-0460d28a1b3f,9731fdca-238c-49a3-981a-dae3b4e5bee9,0,464090,0,741.0,946637.0,10+ years,0,0,30608.05,29.apr,12.0,13,0,493278,916806.0,0.0,0.0
906a4ae4-1f6b-429e-81e8-d38cae992c74,2406372a-25f4-47bc-a35f-2b9284a1c27a,0,220044,1,695.0,475095.0,2 years,1,0,5463.64,09.aug,56.0,6,0,88141,191488.0,0.0,0.0
45bee837-181f-4caa-ab1f-b6b669d95445,9ba32e64-33ce-49b8-853b-efa06170d335,0,139744,0,744.0,1173250.0,3 years,0,6,10657.1,20,11.0,9,0,46797,189464.0,0.0,0.0
0f7f2321-6e1d-4ae4-af19-8bc6c431438b,9c63f268-7922-49fe-b19e-f31032185c49,0,358930,0,739.0,1898689.0,10+ years,1,0,31328.15,15.aug,27.0,15,0,705850,1151128.0,0.0,0.0
6e54bdad-0b38-4119-a935-e11c21092b27,ce26dfbb-60af-44a0-b3bb-9666c5839957,0,199496,0,720.0,1186949.0,9 years,1,0,12957.43,12.apr,27.0,8,0,145578,250470.0,0.0,0.0
72dc9ec9-229b-4530-8067-f9403c1b852d,82088fdf-2bc0-4534-bba9-17c0bf8a3248,0,658812,1,656.0,3508673.0,10+ years,0,0,34794.32,36.5,2.0,17,0,420033,978582.0,0.0,0.0
ae371de9-609b-4abd-a136-882af3e41678,3c43bcf4-6f42-47a5-96e9-81f9c5d19c12,0,289850,0,715.0,797316.0,6 years,1,0,14683.77,13.sep,43.0,24,0,28595,225214.0,0.0,0.0
aca997ac-b902-4f40-86f0-102abcc7218f,af21db0b-903f-493f-8922-9ebc47e5fd7f,1,440660,0,744.0,3615415.0,4 years,1,0,5543.63,16.sep,40.0,6,0,4389,424138.0,0.0,0.0
ad81d912-f9a5-4213-8d3c-801a607884cc,3a199e3b-2079-4dd7-a510-bc95fc074cd4,1,180180,0,7240.0,1906137.0,2 years,0,0,8577.55,11,30.0,8,0,116052,204864.0,0.0,0.0
8486666b-a834-4704-8590-de63a1e17d4b,17a11dab-bbf6-4838-ad98-a9a54025d952,0,398376,1,698.0,1242410.0,< 1 year,1,0,35305.04,14.aug,61.0,13,0,434321,626296.0,0.0,0.0
064e083e-47e2-4d37-a171-d10b9361c819,ba322dc1-ac6a-411f-964d-c8ab41d4ffb2,0,444180,0,735.0,3452490.0,10+ years,0,1,37977.39,40.9,41.0,16,0,348137,666314.0,0.0,0.0
08d9e574-28d8-433f-a88c-d3f7b051bea0,69a70dc8-65dd-491b-b5b5-ae6c0713d805,1,92818,0,730.0,531563.0,< 1 year,2,5,4518.39,18,39.0,14,0,76380,143572.0,0.0,0.0
cb809060-059c-4110-983b-1908a35e8056,06a958ef-58b4-48db-bd3e-b5692c11ab03,0,517704,0,725.0,1255634.0,10+ years,0,2,25949.63,17.jan,7.0,17,1,341354,1155682.0,0.0,0.0
00aad45e-cc52-4e3d-a3d1-e57184319ef1,0afd1611-38a5-4ddc-8a00-59cf1ad674e2,1,155518,0,7000.0,927998.0,4 years,1,0,10671.92,9,15.0,8,0,90288,198000.0,0.0,0.0
2f7cbe24-9f33-4c0d-90df-673b7d315b6f,91a5588b-5437-4066-8635-e89bf3dfa8b1,0,222926,0,701.0,962635.0,4 years,2,3,1211.44,12.feb,14.0,3,0,49875,93610.0,0.0,0.0
ed9f5026-4bba-44e1-a610-762017e71b3e,bafab0a8-eed3-4e6b-897a-de8c74179680,0,120362,0,725.0,558220.0,4 years,1,0,3595.94,09.maj,40.0,8,0,101213,294448.0,0.0,0.0
18d77394-c7ea-4b9d-ab17-245c5632c5af,9e904ae2-b737-4efc-a441-7afd496ce551,0,275484,0,737.0,1057445.0,8 years,0,0,11279.35,23.jan,4.0,7,1,165300,356444.0,1.0,0.0
3499147e-b222-465c-bf61-1d30ce00b7d8,2253dac9-5585-46af-8621-52a4c9041fa8,0,397232,0,709.0,992655.0,7 years,1,3,24154.51,28.maj,76.0,12,1,208943,372196.0,1.0,0.0
d40e19ca-9312-443d-a771-2189407d849c,e70bb295-0fae-4ff1-883b-35478b994422,0,404624,0,691.0,1458003.0,10+ years,1,0,23571.21,12.aug,53.0,22,0,295697,573518.0,0.0,0.0
5994eab9-d345-4230-b0ae-2f81282d648d,f6676357-3221-4f96-97f7-13309e738dcb,0,312026,0,713.0,673721.0,10+ years,0,0,9319.69,21.aug,33.0,11,0,112214,580096.0,0.0,0.0
2c1705c0-e375-42c5-9472-70bfe6a72c36,9dc59576-9f0d-4aff-92e7-e327fea4e99f,1,594902,1,635.0,1583023.0,4 years,1,0,19919.6,05.maj,26.0,7,0,92853,227766.0,0.0,0.0
fccdd47c-0ca8-4373-a97d-da3637add6bd,e0983c9a-ef89-41e8-844d-36685592b84f,0,99506,0,744.0,1133160.0,4 years,1,0,18130.56,19.apr,17.0,27,0,385073,2008402.0,0.0,0.0
415c3a58-12e5-472e-a696-e6f2655eb5b5,5573b13e-8b41-4800-a011-5c4767ee8d23,0,433092,1,700.0,1103406.0,10+ years,1,0,17654.42,22.jan,20.0,11,0,432744,792814.0,0.0,0.0
189c8164-8c45-49c9-aa09-e7e2cf9334d7,64d980e0-960a-4b0b-ab0a-56b186aec614,0,606430,1,669.0,1708252.0,10+ years,0,0,32171.94,22.jun,34.0,11,0,301663,478500.0,0.0,0.0
5f22524e-52cc-4b50-86c7-9f1418abc1ad,dc60cde9-f4d5-4deb-863b-eca066b65da8,1,617364,1,604.0,2665852.0,< 1 year,1,1,14995.37,19,13.0,8,0,9538,306856.0,0.0,0.0
2b55b2ce-7d7b-4856-9b53-b0b9c6c027c3,ee7061fd-026d-4712-858e-299a1fce777c,0,533060,1,707.0,1534592.0,4 years,2,1,35934.89,39,6.0,21,0,80408,159984.0,0.0,0.0
bfbdaf16-e2d7-40aa-8490-e65339165a92,21539e01-1ddd-4284-ad62-f07019a21ee3,0,232892,0,703.0,1025031.0,10+ years,0,0,16314.92,17.jun,74.0,12,0,179113,237292.0,0.0,0.0
edc218f1-a6de-473c-b71e-6b678d4c4992,66c6f32c-460f-4dca-8638-fff68e99c8da,1,223674,0,7380.0,1352211.0,10+ years,0,2,10896.5,18.maj,70.0,11,1,114019,227986.0,1.0,0.0
0d8e4607-2c39-4af9-9559-502af0a02d93,aae17523-e0fd-4bfa-8d8a-eb3512e7f4e0,1,422708,1,634.0,1017488.0,9 years,1,0,17975.52,17,57.0,8,0,306869,431750.0,0.0,0.0
1ae97d4b-32ab-4b2e-877f-8198e56c04a6,9eb2cdd9-9953-4748-8f95-bf6d51ed82e5,0,44616,0,712.0,847780.0,10+ years,1,1,19640.3,15.sep,71.0,9,0,37240,55792.0,0.0,0.0
ad507884-b435-4998-b512-d87a27ce0b68,60e4ed26-75ad-45fc-90ea-6da946a12415,0,266288,1,717.0,1629060.0,10+ years,0,2,34481.58,16.sep,2.0,17,0,277115,869550.0,0.0,0.0
2ba8f952-5a19-42d4-bfdb-baee27620dba,8de2a45d-b0bb-4f51-ba01-1def5b9235a6,0,430804,0,723.0,1354282.0,3 years,1,3,8656.21,23.mar,22.0,8,0,167219,845526.0,0.0,0.0
3884d6eb-f413-4594-b437-4019d0c35db5,4e1b07a8-e929-42f0-99a9-a81614afd1f8,0,447832,1,627.0,1450365.0,10+ years,0,1,9052.74,18.apr,28.0,8,0,106856,170192.0,0.0,0.0
fb2bd1b8-5993-48f6-9655-88d9457bc538,47acd532-9f62-4822-83ac-aa19e15be36b,0,197714,0,726.0,1517872.0,3 years,0,0,9752.32,20.jun,7.0,12,0,252035,507562.0,0.0,0.0
67a17893-e3cd-4a09-aeb0-46da1141dd7b,ca0747d7-a515-4c97-b3e4-c60cc3924157,0,261514,0,720.0,1204486.0,6 years,1,0,24792.53,18.jun,40.0,13,0,225321,361878.0,0.0,0.0
7f8fdf3e-54e6-46c6-b9e7-8578d376438b,fe9a45e1-d046-454d-8373-8e6597036316,0,389554,0,743.0,1509246.0,10+ years,0,0,15344.02,26.sep,36.0,10,0,287109,517022.0,0.0,0.0
a868e9e4-b19e-4710-9ac4-20734c50f312,9f601ca2-3edc-4611-86c3-c779c64dad3a,0,145794,0,745.0,619856.0,4 years,2,0,1761.3,14.feb,65.0,5,0,99161,316294.0,0.0,0.0
f394851f-a3c0-400e-a702-67e6a93aa2c4,1bafb1bd-69bc-43a4-a70a-dd460d48a6fc,0,280500,0,719.0,1938000.0,8 years,0,0,16311.5,11.feb,30.0,14,0,236930,743446.0,0.0,0.0
be70e4be-9a2d-4aa7-a2e2-679325501285,79f5a593-562c-4592-8034-bd8572e74c45,0,283118,0,720.0,981730.0,10+ years,0,0,13907.81,21.aug,22.0,9,0,87837,375298.0,0.0,0.0
0ea4c785-e9c7-442d-b60c-0b80568161e2,cfff5d0c-fefe-4ad9-ad7b-5e072d1e3ed7,0,360316,1,674.0,1618154.0,8 years,1,0,12446.14,15.feb,27.0,23,0,291422,765138.0,0.0,0.0
dc48e769-f65b-4bf5-877d-3472268bddaa,2f991bf5-b9f4-4538-b624-54ef7615cf8d,0,218108,0,719.0,513570.0,2 years,1,0,4878.82,11.sep,34.0,16,0,90155,314424.0,0.0,0.0
eda585e3-056c-4ccc-92ad-3209c5cb99c0,c94849d3-e914-4a1f-8ec4-5091143af608,0,560010,0,738.0,2321496.0,2 years,1,0,22441.09,14.maj,30.0,18,0,698782,1024210.0,0.0,0.0
c345b517-3848-446c-a2b6-09a5952e158e,173110ca-491c-415b-97af-1acbfe0243a4,0,620488,1,598.0,2731250.0,10+ years,0,0,35051.01,14.feb,7.0,7,0,141987,233508.0,0.0,0.0
86907ad1-4adc-496e-9214-84b3c673975c,659e6e54-a493-44e5-a25a-6fc74e2bb0f3,0,603196,1,683.0,1972105.0,10+ years,0,0,36977.04,19.apr,56.0,15,0,505229,784190.0,0.0,0.0
33d6344e-b607-449c-a396-81715b6dd033,dec93433-c94b-44cd-ac07-e156ba710d84,0,336864,1,651.0,930962.0,8 years,0,0,11171.62,16,23.0,11,0,98420,267498.0,0.0,0.0
b1991551-9f30-45b8-a731-e15d3491f20b,70c4d089-07e0-4773-b0ec-c3bc1429dc4c,1,176286,0,694.0,494798.0,6 years,1,0,6968.44,10.mar,17.0,9,0,124602,330176.0,0.0,0.0
3320d782-ebbe-4186-b05f-02a4624ab631,577956e0-1c2a-49aa-ab7b-97e48a28181e,0,671682,0,713.0,2707082.0,2 years,1,0,25175.95,17.maj,35.0,10,0,58501,744260.0,0.0,0.0
d737d52d-0e75-4b51-a29e-890ddfb448ab,0808489a-47d8-4d3c-8caf-1c459ebdc401,0,196680,0,706.0,409602.0,5 years,1,0,12083.24,17.aug,64.0,9,2,120118,274340.0,2.0,0.0
08875c87-82c4-4714-be42-162502c2d01c,97ba7fd4-deab-4e47-9f2a-87bb6221891f,0,197714,0,714.0,1802473.0,10+ years,0,0,11175.42,25.maj,34.0,10,0,376504,586762.0,0.0,0.0
a046d130-5933-4e4e-a90f-0b35fd545ed1,6a12a441-8505-41fc-9f23-9a49d2033975,1,218306,0,730.0,904970.0,10+ years,2,1,8220.16,14.mar,73.0,4,0,145958,174592.0,0.0,0.0
0f7ffd7b-e9c3-4fe5-ab50-23ac2621a4eb,d32a1c88-496f-406d-8ecf-02d7dc823180,1,72050,1,675.0,773148.0,3 years,1,1,7164.52,15.sep,62.0,14,0,18829,63404.0,0.0,0.0
b555a76b-c3ef-423d-b386-2d3164f3054f,e575b612-1230-4468-9215-04a20196a139,0,328262,0,743.0,2116714.0,10+ years,0,0,2187.28,24.jun,29.0,6,0,87647,146652.0,0.0,0.0
bc75d26e-7e13-4605-97f2-9ac1c1ddaa0a,be981e76-9de9-4b45-8b63-f888db87a509,0,154330,0,744.0,2094598.0,10+ years,0,0,12288.25,24.sep,46.0,6,0,250572,447744.0,0.0,0.0
f5a51d60-69b7-44ef-a140-90db3eb00e84,c1712f3f-2d21-496b-8bfd-3c37d03e196b,0,260546,0,719.0,1500088.0,10+ years,1,0,22876.38,23.jul,48.0,8,0,402952,636548.0,0.0,0.0
ced59186-bd8f-4720-bb4d-2822e2c64a0d,39c74df1-d946-4a16-99ea-4215e94cab1e,0,257642,0,728.0,1001281.0,9 years,0,0,12682.88,10,29.0,10,1,250629,569030.0,1.0,0.0
ad38f07c-236c-407a-bb3b-b8e0ed90c3d2,7c3c2291-0c51-45ac-98c6-36109b54659c,0,166760,0,724.0,1190597.0,9 years,1,0,21033.95,14.aug,82.0,9,0,140600,371712.0,0.0,0.0
f6acf9b5-10ba-498e-8e2f-53715ad0896b,df44b6b6-e50a-4ef8-8796-fdc2f75a6536,0,244024,0,740.0,689738.0,6 years,1,0,10288.69,15.jun,10.0,11,0,112689,288684.0,0.0,0.0
b5c1c0e0-20a3-473c-bfe5-2178683b822a,83bc537c-7fc2-48a8-b410-4ef6ff6534a1,0,444752,1,662.0,1632442.0,10+ years,0,0,27751.59,16.sep,62.0,13,0,274835,724878.0,0.0,0.0
fc8caa5d-48b3-4994-a9fc-2b55a3d76b30,d491a9b8-e974-4998-9164-55e9a2676925,1,429088,0,7360.0,835392.0,7 years,1,0,12182.61,17.sep,69.0,9,0,125077,157410.0,0.0,0.0
2b6c10f7-3976-44ba-900d-3877d5c3b1cd,db9c3882-da61-49db-93e4-ac95d4af1ef6,0,65934,0,699.0,569487.0,3 years,1,0,3625.77,21.aug,32.0,4,0,26391,32956.0,0.0,0.0
89ed3b6d-9244-4f25-a861-0bc403605664,c5b5ad76-a977-4b62-89d1-f8dfd75a8a6b,0,217690,0,721.0,1034037.0,8 years,0,2,27057.14,31.9,48.0,9,1,152646,326678.0,0.0,0.0
8b00a467-1017-4302-ae84-c80515e220eb,ea637f72-2e26-434a-9b6b-4106a5710b88,1,452980,1,6250.0,887319.0,3 years,1,0,8725.37,12.maj,21.0,15,0,239609,343376.0,0.0,0.0
c5a2ba76-f883-4134-866f-1a3e3d113970,e382e9e8-7b3a-4dcf-b11c-77b8e5625cb3,0,131846,0,738.0,1810605.0,4 years,0,1,36212.1,22.jun,59.0,13,0,575491,847792.0,0.0,0.0
05224c6f-58aa-4d3f-bd62-d88d8775c246,14f9a6ac-6cb4-46e9-8115-d172985f2ae6,0,203038,0,699.0,1152996.0,10+ years,0,0,19312.74,18.mar,4.0,13,0,86583,334202.0,0.0,0.0
ac6adb8f-05cf-413d-968e-6804876d2618,ea6369d0-1c40-4486-9b5e-78c8f24b9ae1,0,348788,1,697.0,1506168.0,7 years,0,2,19831.06,19.sep,19.0,7,0,181773,316030.0,0.0,0.0
9886d216-74fc-438c-a0fb-c1afd13917f2,0360dd09-5c7c-423b-a43d-fd0dd20a9ff7,0,109274,0,746.0,1132362.0,9 years,0,9,20986.45,19.jul,30.0,17,0,23047,179080.0,0.0,0.0
ea8d2480-d77d-489b-9a86-150c4c04b25e,2a8cdf92-24fb-486c-a042-db6972b1ec35,0,616484,1,721.0,1711368.0,10+ years,0,0,34227.36,25,44.0,8,0,545357,885632.0,0.0,0.0
079fabcd-1bb2-4854-bc1f-0bcfad1180f7,3f4438a9-aba0-4928-85b1-032a821e8f0c,1,187924,0,732.0,1353351.0,10+ years,0,0,18383.07,37.4,15.0,11,0,437608,603240.0,0.0,0.0
fb496be5-1734-4f94-b575-83109c3f33fa,bdc36735-f268-42ed-b36d-8d98b8fb3d19,0,173558,0,687.0,1798654.0,5 years,2,5,14629.05,15.sep,21.0,13,0,70870,371360.0,0.0,0.0
e5bf6f39-3217-45e8-bd70-62cf4bcb37be,99325468-55e0-4552-b5b7-08f39e8f756b,0,67188,0,735.0,1044373.0,5 years,0,1,1792.84,37.9,1.0,11,0,46436,532356.0,0.0,0.0
4c357314-d701-43d4-a804-cb2881f7f983,db3b4fb7-cc6d-46f3-98de-8eb3131c4800,0,607926,1,684.0,1912616.0,6 years,1,0,23748.29,21.maj,11.0,10,0,96805,737484.0,0.0,0.0
71386bc7-a4c0-4d1c-8c73-55bcb9898aa2,2bd85c9d-65be-490b-8291-bc6b3492a3f8,0,470272,1,694.0,1096775.0,4 years,1,0,21250.17,17.maj,36.0,13,0,722570,980848.0,0.0,0.0
0c8ec182-70f2-45f9-863f-9b8b6ffcbcba,946c8f94-6ae2-486f-9538-19b273c8688d,0,224334,0,732.0,968715.0,< 1 year,1,0,15418.69,13.feb,16.0,12,1,186770,475288.0,0.0,1.0
50d3a5e5-1a86-47fb-a3d7-ad1a7c5b1f1a,8a233007-5d84-4d95-8d07-5e811cce1557,0,533962,0,741.0,2305764.0,8 years,0,0,35931.47,18.maj,46.0,9,0,546535,656458.0,0.0,0.0
be05c16c-e61a-42d3-b869-cbff11846b37,faa3c490-2c41-47a7-ad89-7234d162370b,0,775324,1,694.0,2200086.0,2 years,0,0,8488.63,12.jul,20.0,16,0,341183,1474088.0,0.0,0.0
527c301a-431a-490e-924b-57fc30ab3bd6,c7466c0d-37f4-46ef-b119-d23d2961a3d3,0,194942,0,730.0,692170.0,2 years,1,0,12401.49,09.jul,7.0,8,0,108699,231770.0,0.0,0.0
d1a431db-193e-4ab1-97a7-8d6d1e971083,98e49b9a-1f39-46cc-a3d8-47463f21160c,1,310992,1,725.0,708795.0,5 years,1,0,10572.74,28.mar,13.0,10,1,102296,190124.0,1.0,0.0
0b6680b4-a337-4a30-b514-eabe4549d2bf,6240e5cb-95fd-472a-814a-e05023a94cee,1,354486,0,716.0,2410625.0,1 year,0,0,16914.56,12.jan,71.0,21,1,235657,649682.0,0.0,0.0
def1cf46-a257-4d13-adc4-65b875dc4431,d9cb6ee0-d812-4a10-bae9-82ade04b64e3,0,223454,1,696.0,926326.0,6 years,0,0,4014.13,25.sep,16.0,9,0,86431,272712.0,0.0,0.0
0ad8dd4c-1003-4a66-894c-958addb33243,10bce578-6e82-48e5-8487-d4d9651c5a73,0,344322,0,706.0,1672722.0,10+ years,1,0,22721.15,24.jul,43.0,16,0,393794,630674.0,0.0,0.0
a868bdaa-c332-416c-8ee4-271e4da8bcb0,923ac0ef-a709-477f-b0b0-4c7d34620cbc,0,154242,0,726.0,1712736.0,3 years,1,0,8321.05,27,76.0,6,0,153976,489808.0,0.0,0.0
46a9b1e3-7cad-44ca-b95f-0de31e4c6252,217aed38-3200-4b2d-aed7-7f5eee88978b,0,242528,0,718.0,1142508.0,1 year,1,0,11329.89,08.sep,2.0,12,0,140505,650782.0,0.0,0.0
16466f08-ac27-426f-9134-110ac7f8b2cf,37f2d67b-8ccf-4207-aa8b-6fed6a7dc005,0,204116,0,724.0,659889.0,3 years,1,0,10723.03,17,46.0,14,0,291536,399476.0,0.0,0.0
61308983-9146-4ad4-9461-dc5e05d49a73,aab0c120-2c69-47aa-bcc0-114830bf1289,0,359106,0,724.0,1938380.0,2 years,0,6,1469.84,19.jul,38.0,11,0,0,0.0,0.0,0.0
44a3eb05-65a1-4e71-8004-a5d8584b3da1,7c9842e1-19cf-495b-b0d9-6b559ef9b166,0,515064,1,735.0,1130614.0,10+ years,1,0,26945.99,13.mar,36.0,17,0,161576,634238.0,0.0,0.0
84e953e1-1b93-426c-9506-7d84aa1eff00,97851e50-4bd8-451c-9fee-085cc4e24145,0,675180,1,700.0,1554960.0,7 years,0,0,26175.16,16.aug,22.0,17,0,392122,655182.0,0.0,0.0
c1af70a8-674c-4ece-9a50-6af68335b77f,95765172-0003-4797-a698-d3facab14192,0,535282,1,703.0,2696708.0,4 years,1,0,49664.29,22.jun,1.0,24,0,387695,722876.0,0.0,0.0
c3bc1c3b-2ab6-4c1e-b439-2c9783e52901,5093fe07-6645-445f-856e-39944dbf431b,0,337722,1,706.0,1808344.0,10+ years,0,0,14647.67,26.jul,2.0,5,0,139327,292776.0,0.0,0.0
897bcf73-4d8d-47e7-b845-d14d4a4d643d,a4fa8135-f4b1-43d9-8321-84849ee75265,0,133936,0,730.0,963965.0,3 years,0,0,2425.92,20.sep,71.0,5,1,56620,85140.0,1.0,0.0
9e19ba47-33e4-45c3-8476-16448534ddf5,1cc8c352-dee6-4924-ae99-bdd41ed042c3,0,131692,0,714.0,663404.0,1 year,0,0,12283.88,12,58.0,7,0,71934,98802.0,0.0,0.0
06e77e9d-2c38-48ad-9c58-d216b8027aa5,9e959531-8545-472b-808d-3977965c95e5,0,280126,1,707.0,1886320.0,10+ years,0,0,13282.9,13.maj,17.0,6,1,56696,111474.0,1.0,0.0
70a93af9-07d0-47e0-b705-1b3f9fd0fe7c,412a64f0-50c7-448e-8b43-1bc51d308b5c,0,324896,0,691.0,2338938.0,2 years,1,4,21050.48,23.mar,12.0,12,0,77596,331518.0,0.0,0.0
f57803bb-6066-4874-a530-31c93f17774f,8ef17660-1ad4-40cb-b41f-38c85f843d26,0,403590,0,741.0,964288.0,< 1 year,0,0,19285.76,12.maj,36.0,13,0,148086,338866.0,0.0,0.0
63abffaf-956e-4feb-8991-4d45630dd562,d86ad461-baf0-40aa-b719-c2563d4564c9,1,138798,0,625.0,1119366.0,5 years,1,4,20988.16,11.aug,7.0,11,0,50331,88572.0,0.0,0.0
bb640cc5-a158-4c21-b0c9-87c44321a9f5,0d37edc4-5cb9-4ea7-9d82-545213e98d51,1,182952,0,724.0,529815.0,5 years,0,0,12274.19,26.mar,74.0,10,1,170753,313830.0,1.0,0.0
13789894-3615-4a9e-a717-dbbcc8641aee,dcae5a93-4541-405f-837a-f0b67bf52fc8,0,713020,1,700.0,2501616.0,10+ years,0,0,16281.29,16.apr,12.0,8,0,797240,1053800.0,0.0,0.0
3b7c10fa-e386-44fc-a2cb-4eb5becc3cb5,9e74175a-ede7-4c1e-9b68-aeff45871e5d,0,260040,1,706.0,499605.0,6 years,0,0,12115.35,32.6,25.0,11,0,174135,437382.0,0.0,0.0
b952f378-dc72-4370-8dbb-bfdd96846ff7,bb2c2a48-3b4d-4911-b0d6-8bc42ed86598,0,437228,0,740.0,3134126.0,1 year,0,0,30296.64,23,14.0,15,0,635512,1014992.0,0.0,0.0
caaa1a01-fc6f-4f0a-bbfd-5bea71dc896f,825b1c11-e10c-486a-b4fb-9978ec6a0bdb,0,304612,0,723.0,1525016.0,< 1 year,1,0,37490.04,20.feb,26.0,14,1,127775,432608.0,1.0,0.0
c843c8e8-dbf1-45cf-9442-4f7c910c072b,99706af8-d42c-43e5-8863-dde6df3961ee,0,460482,0,734.0,1799053.0,10+ years,0,0,35681.05,16.maj,49.0,14,0,374224,559108.0,0.0,0.0
da2ba178-7a5c-4520-8727-7d73039a1c0e,6170f4c2-c664-4c64-b809-36d962a36d47,1,174944,0,7340.0,472150.0,< 1 year,1,0,10584.14,13.maj,81.0,18,1,119510,240658.0,1.0,0.0
74e63435-0ca5-4634-b842-0853068a6e69,759d439b-fba8-4de2-a3e6-8db856e05fb4,1,775632,0,7270.0,3578935.0,< 1 year,0,0,41157.8,26.jul,11.0,15,0,911392,1081234.0,0.0,0.0
03b7f1e4-7a0d-4870-bdcd-a7e332ba2115,c10fc0b0-cf73-44b3-a611-1a3da413360c,0,239976,1,697.0,1654083.0,7 years,0,0,17230.15,10.jun,26.0,9,0,62928,142318.0,0.0,0.0
c6361e4c-aa30-406e-a274-3148e27883bc,ba414fc5-b55b-46dd-9964-e3c2b04ba222,1,217844,1,656.0,1900190.0,10+ years,0,0,46871.29,14.sep,49.0,14,0,251370,466444.0,0.0,0.0
08edd6fa-cf4b-4ce2-af41-54cb08ad485d,f5882b68-a10a-42a5-81d7-f796140d616d,0,36036,0,745.0,1458630.0,< 1 year,0,1,3294.22,22.maj,34.0,13,0,101650,1509090.0,0.0,0.0
4ee14a37-8787-455a-8838-8f887df4d74c,5c435343-4472-41d0-a86f-467e75b2f41a,1,132814,0,724.0,1510310.0,10+ years,1,0,7803.3,13,45.0,8,0,110979,205942.0,0.0,0.0
b2ee25bb-9399-40cf-884c-d778b4c9a55e,0603a57b-bdaa-46ed-acfa-00528e85918b,0,777172,1,653.0,3221678.0,10+ years,1,0,25558.8,33.7,5.0,20,0,574389,1140788.0,0.0,0.0
90192547-e05c-498c-ac8a-0f1c68a89b9e,e69424c0-83ed-45c3-9dfb-249d18551723,0,219010,0,703.0,1404404.0,7 years,0,0,16267.61,30.apr,25.0,14,0,205751,426954.0,0.0,0.0
abae1bda-8547-4e03-a92e-94a9b93cec15,d4c9e462-a384-4bac-a648-08eae0bf6b31,0,670824,1,690.0,1222422.0,10+ years,0,2,1528.17,16.sep,18.0,11,0,39767,1122968.0,0.0,0.0
d35d0a70-83e4-493c-9069-853bb54cc1e8,88e871ba-0f9a-4082-bf98-22c04d9e6003,1,597982,1,687.0,2104003.0,1 year,1,0,27176.65,18.sep,17.0,6,0,21831,55418.0,0.0,0.0
96ff98b0-6fb8-41fb-a3d2-e25e2ba3712c,bca7ccc2-e330-4fff-8284-348631001247,0,772552,0,726.0,2001593.0,10+ years,2,0,23018.12,30.2,19.0,7,0,136781,286902.0,0.0,0.0
cb58e4a8-6e91-41d2-ae1f-bcdb6835c10e,37a23c56-5c3b-4c5e-97a3-eea3c72569e7,0,250888,0,725.0,958740.0,4 years,1,0,20772.7,16.jul,9.0,20,0,112651,144298.0,0.0,0.0
249a20c0-f3ab-4f94-a9e2-a6c15e083a74,ed097c06-9347-40d3-92c5-7727ba64060e,0,69476,0,707.0,1331197.0,5 years,1,0,30173.71,12.jul,1.0,18,0,24605,256608.0,0.0,0.0
